206,0,67,206,15.781557,3.536157,-4.391408,49.754248,49.754248
126,-32,0,126,16.806672,11.84313,8.697298,149.468976,149.468976
0,-64,8,0,22.0,11.714314,8.637468,161.283403,161.283403
1,-64,19,1,14.252502,11.729035,6.713099,185.383493,185.383493
7,-62,35,7,7.055075,3.164404,-8.253031,34.483677,34.483677
5,-63,29,5,10.123368,8.879677,-0.0,77.730495,77.730495
4,-63,21,4,15.099512,10.87167,7.767083,161.092479,161.092479
3,-63,20,3,14.929599,12.32684,8.647173,175.65084,175.65084
6,-62,15,6,10.038458,11.796857,6.421133,168.327706,168.327706
2,-63,13,2,15.20922,11.347229,8.601702,167.90702,167.90702
10,-61,10,10,14.980478,3.857733,-4.412545,40.53005,40.53005
13,-60,23,13,21.715908,14.138502,8.733333,161.685075,161.685075
11,-61,33,11,16.027535,12.727572,8.733333,148.439989,148.439989
16,-59,35,16,16.933462,11.428227,8.548801,164.363754,164.363754
19,-58,7,19,5.608355,3.192182,-8.569566,53.154885,53.154885
26,-55,31,26,13.588319,11.103554,5.684711,155.506026,155.506026
25,-55,10,25,4.892337,2.051519,0.0,49.942871,49.942871
30,-54,9,30,15.87411,11.063674,8.724196,165.301013,165.301013
29,-54,7,29,19.75749,12.853541,8.733333,154.86152,154.86152
36,-52,3,36,12.899556,8.475861,2.117775,70.094678,70.094678
56,-48,7,56,4.116049,1.974266,0.0,45.92308,45.92308
57,-48,9,57,8.519213,2.91331,-5.444876,48.00486,48.00486
66,-46,5,66,16.341896,10.369457,5.519152,151.341848,151.341848
73,-45,8,73,11.591198,8.550855,-0.0,61.036955,61.036955
80,-43,6,80,3.999254,2.852799,0.0,38.431841,38.431841
88,-41,15,88,14.008041,9.224688,3.665201,81.38048,81.38048
58,-48,24,58,18.855496,13.406535,8.733333,167.665269,167.665269
32,-53,27,32,14.530951,8.641662,4.210845,74.90028,74.90028
45,-50,38,45,6.689319,2.441706,-8.65717,38.831341,38.831341
40,-51,38,40,3.638432,2.439335,0.0,31.729569,31.729569
39,-51,18,39,14.73583,12.610305,8.620365,179.436845,179.436845
61,-47,19,61,14.606953,13.384499,8.601068,166.736987,166.736987
67,-46,13,67,18.350601,12.597865,8.733333,164.658641,164.658641
74,-45,16,74,9.613316,3.137025,-5.016304,45.458411,45.458411
59,-48,39,59,15.425475,11.10005,8.702057,146.766657,146.766657
63,-47,44,63,15.001037,7.583589,4.699805,83.178514,83.178514
62,-47,33,62,14.84363,10.827665,7.010393,156.477478,156.477478
78,-44,40,78,0.255045,2.726953,0.0,37.481053,37.481053
33,-53,49,33,15.856024,12.093725,8.728976,162.442495,162.442495
31,-54,57,31,13.076197,10.979417,5.080534,165.75629,165.75629
8,-62,50,8,3.427983,3.10336,0.0,38.736215,38.736215
15,-60,60,15,16.365466,11.126021,8.707704,169.723748,169.723748
14,-60,57,14,11.486863,12.541139,7.92665,156.987935,156.987935
17,-59,52,17,8.07492,3.825727,-5.484162,34.034067,34.034067
18,-59,54,18,16.148046,11.674652,8.614888,173.018395,173.018395
34,-53,60,34,8.811567,0.68072,-5.271219,51.991603,51.991603
23,-57,67,23,18.590713,12.4147,8.733333,162.56981,162.56981
27,-55,65,27,16.62495,11.400728,8.56734,165.04732,165.04732
35,-53,62,35,12.705023,12.92966,8.465677,148.394801,148.394801
50,-49,57,50,22.0,11.265729,8.648165,149.350699,149.350699
42,-51,52,42,14.98864,11.590215,8.518466,173.025082,173.025082
41,-51,51,41,16.311153,13.147328,8.733333,134.355506,134.355506
46,-50,48,46,5.769548,3.581172,-8.476676,51.076006,51.076006
60,-48,55,60,14.206082,11.226936,6.62851,160.397401,160.397401
37,-52,65,37,10.614103,2.744945,-4.646517,50.455401,50.455401
47,-50,65,47,13.352938,10.459123,3.640715,153.013457,153.013457
52,-49,63,52,18.978332,11.537578,8.524671,145.576208,145.576208
51,-49,61,51,22.0,13.233297,8.733333,143.37457,143.37457
68,-46,60,68,10.647107,11.496461,5.4998,174.099115,174.099115
75,-45,48,75,6.639634,3.327512,-8.538741,61.359997,61.359997
79,-44,51,79,15.552503,11.270753,8.645497,165.476395,165.476395
85,-42,53,85,17.434508,10.573564,6.346324,153.751362,153.751362
82,-43,51,82,21.554542,12.349254,8.733333,148.536356,148.536356
81,-43,48,81,10.496912,2.979142,-4.705951,23.139784,23.139784
99,-39,65,99,7.666905,2.684228,-6.359078,43.681796,43.681796
98,-39,64,98,13.224837,11.207052,5.28139,147.631816,147.631816
97,-39,62,97,15.562313,7.956416,4.674038,72.892649,72.892649
93,-40,39,93,7.200726,4.138465,-4.186805,49.018445,49.018445
96,-39,39,96,4.279616,3.784668,0.0,29.789734,29.789734
92,-40,35,92,17.305752,11.270555,8.645603,162.695407,162.695407
89,-41,28,89,18.065668,12.496684,8.733333,168.175163,168.175163
107,-37,33,107,2.958138,3.676978,0.0,34.797356,34.797356
109,-37,48,109,15.049879,11.713315,8.636926,165.529783,165.529783
114,-36,54,114,-1.359721,1.164141,0.0,38.427987,38.427987
103,-38,65,103,13.292448,10.770606,4.443789,168.368367,168.368367
113,-36,47,113,15.059933,9.412233,4.696813,68.269677,68.269677
108,-37,46,108,15.328626,12.439411,8.692953,143.741967,143.741967
112,-36,39,112,12.350497,11.636742,5.764091,153.281976,153.281976
118,-35,37,118,13.625465,9.796736,3.226877,170.392893,170.392893
102,-38,25,102,11.702798,10.580652,3.679298,156.481108,156.481108
91,-40,16,91,17.669564,11.646377,8.597764,172.814578,172.814578
104,-37,3,104,16.845787,11.522617,8.513879,171.962505,171.962505
111,-36,3,111,5.39179,2.177707,-8.725196,52.98887,52.98887
105,-37,13,105,11.450224,8.064517,-0.0,86.473809,86.473809
101,-38,16,101,10.25314,8.919867,-0.0,79.977732,79.977732
106,-37,23,106,9.666871,8.600292,-0.0,75.743683,75.743683
124,-33,39,124,14.772389,8.266917,4.459104,56.404765,56.404765
125,-33,44,125,16.207548,8.923932,4.666667,100.243326,100.243326
128,-32,57,128,4.069689,3.563167,0.0,47.495177,47.495177
133,-31,66,133,8.223078,3.428623,-5.663127,50.953577,50.953577
129,-32,66,129,7.914512,2.42999,-5.981207,51.01102,51.01102
177,-11,61,177,15.013702,12.975841,8.658065,155.770805,155.770805
132,-31,60,132,17.62586,12.046435,8.733333,151.902624,151.902624
143,-28,61,143,19.007339,12.120501,8.733333,157.488307,157.488307
173,-13,60,173,7.264627,2.39547,-7.40066,33.81268,33.81268
185,-7,61,185,10.393507,8.29157,-0.0,79.561814,79.561814
164,-17,58,164,8.515915,2.124126,-5.446991,47.295969,47.295969
171,-14,56,171,12.163163,12.401125,8.545729,177.446732,177.446732
180,-9,55,180,17.787816,14.050043,8.733333,172.665285,172.665285
53,-49,64,53,17.661152,11.29938,8.629972,158.083317,158.083317
70,-46,65,70,14.312245,11.590127,6.830768,144.434061,144.434061
69,-46,63,69,6.427232,2.370909,-8.675429,50.26547,50.26547
22,-57,58,22,13.0673,11.456452,5.427106,165.509504,165.509504
21,-57,56,21,14.167617,12.717442,8.527718,158.100983,158.100983
139,-29,53,139,18.007474,11.786733,8.673856,163.925753,163.925753
163,-17,53,163,22.0,12.970448,8.733333,167.652512,167.652512
176,-12,50,176,14.875596,10.153871,4.740828,153.520884,153.520884
187,-6,48,187,16.179144,10.662023,6.73566,161.202828,161.202828
138,-29,47,138,13.949073,2.711744,-4.391589,35.130381,35.130381
166,-15,40,166,5.860461,3.747734,-8.432975,48.97467,48.97467
175,-12,40,175,4.922562,3.648679,0.0,41.913582,41.913582
161,-18,39,161,11.487074,8.767962,-0.0,164.091821,164.091821
172,-13,36,172,14.147266,7.222301,3.815,89.608252,89.608252
182,-8,37,182,10.301837,3.319949,-4.822766,49.399979,49.399979
170,-14,34,170,13.354752,10.791348,4.556702,179.121808,179.121808
179,-9,30,179,5.655051,3.308623,-8.543215,37.763689,37.763689
160,-18,30,160,2.086532,1.194627,0.0,51.125113,51.125113
127,-32,31,127,12.97235,8.927011,2.246926,152.219065,152.219065
122,-34,28,122,16.736375,11.500035,8.496801,153.053947,153.053947
142,-28,25,142,16.682835,12.315986,8.733333,156.767081,156.767081
162,-17,24,162,17.34343,13.110424,8.733333,157.172363,157.172363
121,-34,26,121,6.78224,2.82317,-8.643556,48.120238,48.120238
